Customer ID,Recency,Frequency,Monetary,Cluster_K5,Segment
17606.0,737,1,87.30000000000001,3,At Risk
17716.0,22,24,15956.97,1,Loyal Customers
15658.0,190,8,2423.4700000000003,0,Lost / Hibernating
15965.0,17,13,3013.0899999999997,2,Champions
16159.0,281,4,1232.79,0,Lost / Hibernating
12949.0,30,22,15526.699999999992,1,Loyal Customers
15403.0,491,2,170.88,3,At Risk
14211.0,53,18,4402.29,2,Champions
15911.0,623,8,1685.8900000000017,0,Lost / Hibernating
14107.0,51,11,4877.300000000001,2,Champions
15441.0,396,3,1254.21,0,Lost / Hibernating
15209.0,730,1,178.97999999999996,3,At Risk
18168.0,176,16,3770.269999999999,2,Champions
13679.0,493,3,281.26000000000005,3,At Risk
18225.0,3,26,13054.259999999998,1,Loyal Customers
14238.0,326,3,434.23,0,Lost / Hibernating
14239.0,43,21,4263.169999999999,2,Champions
15420.0,434,6,743.0,0,Lost / Hibernating
14709.0,15,25,8886.329999999998,1,Loyal Customers
13448.0,16,12,8881.16,2,Champions
17848.0,81,30,3619.75,2,Champions
13693.0,374,9,2011.82,0,Lost / Hibernating
14408.0,10,11,4109.77,2,Champions
17441.0,732,1,293.35,3,At Risk
17988.0,11,13,485.68999999999994,2,Champions
18145.0,12,11,5617.790000000001,2,Champions
15093.0,18,23,14326.109999999995,1,Loyal Customers
13091.0,28,2,1108.8,4,New / Promising
15912.0,178,9,1074.7,0,Lost / Hibernating
15623.0,141,8,2437.05,2,Champions
14626.0,23,11,5410.92,2,Champions
15916.0,16,13,3427.17,2,Champions
18172.0,14,52,17479.840000000004,1,Loyal Customers
17487.0,728,1,160.54999999999998,3,At Risk
16719.0,14,14,3968.3,2,Champions
14514.0,61,9,4598.98,2,Champions
15628.0,4,17,5652.260000000001,1,Loyal Customers
15329.0,39,11,2984.33,2,Champions
17572.0,71,10,723.0099999999999,2,Champions
17368.0,23,14,2826.1400000000003,2,Champions
12971.0,3,116,15972.790000000005,1,Loyal Customers
13769.0,2,20,5800.420000000002,1,Loyal Customers
12586.0,17,4,2062.67,2,Champions
16742.0,492,13,2387.71,0,Lost / Hibernating
18186.0,722,1,329.58,3,At Risk
13427.0,19,6,1006.53,2,Champions
12422.0,95,15,4173.35,2,Champions
13327.0,38,19,9797.87,1,Loyal Customers
13965.0,476,3,996.6100000000002,0,Lost / Hibernating
17753.0,464,4,390.55999999999995,0,Lost / Hibernating
13854.0,8,39,12253.96,1,Loyal Customers
14016.0,161,11,11403.410000000002,2,Champions
14573.0,179,13,2621.4200000000005,2,Champions
14849.0,21,43,15763.45,1,Loyal Customers
14160.0,610,7,8421.470000000001,0,Lost / Hibernating
18242.0,72,8,3605.21,2,Champions
14984.0,19,6,1271.41,2,Champions
13433.0,501,4,658.3199999999999,0,Lost / Hibernating
14826.0,581,2,385.2000000000001,3,At Risk
13562.0,81,8,4838.18,2,Champions
16510.0,372,6,2079.75,0,Lost / Hibernating
14892.0,690,1,202.35,3,At Risk
12877.0,3,20,2955.17,1,Loyal Customers
14754.0,44,6,1550.48,2,Champions
15795.0,149,8,1979.87,0,Lost / Hibernating
17706.0,4,31,20749.979999999992,1,Loyal Customers
17356.0,311,5,946.4699999999998,0,Lost / Hibernating
14649.0,4,9,3775.309999999999,2,Champions
13527.0,33,12,4683.74,2,Champions
14439.0,319,5,9443.04,0,Lost / Hibernating
13413.0,639,6,429.44000000000005,0,Lost / Hibernating
14640.0,24,10,3667.06,2,Champions
17419.0,11,18,6500.520000000001,1,Loyal Customers
17726.0,395,7,1092.0600000000002,0,Lost / Hibernating
13698.0,596,2,465.53,3,At Risk
15797.0,113,5,2806.08,0,Lost / Hibernating
15137.0,520,2,823.4,0,Lost / Hibernating
15487.0,679,1,231.32,3,At Risk
17176.0,201,3,902.32,0,Lost / Hibernating
14637.0,677,1,106.67999999999998,3,At Risk
16415.0,44,3,719.4399999999998,4,New / Promising
17350.0,8,7,1906.041,2,Champions
18175.0,675,1,176.09999999999997,3,At Risk
17311.0,78,6,3566.5599999999995,2,Champions
16081.0,56,8,4460.180000000001,2,Champions
12840.0,143,7,4041.969999999999,2,Champions
15732.0,212,10,1682.0700000000004,0,Lost / Hibernating
17328.0,673,1,104.7,3,At Risk
12853.0,134,11,3907.5,2,Champions
12402.0,323,6,1256.9,0,Lost / Hibernating
17294.0,669,2,467.7900000000001,3,At Risk
17577.0,645,2,348.74999999999994,3,At Risk
16344.0,158,4,842.42,0,Lost / Hibernating
13092.0,70,12,2140.2799999999997,2,Champions
15176.0,667,1,988.0400000000004,3,At Risk
17201.0,53,4,1231.5399999999995,4,New / Promising
15765.0,666,1,370.6299999999999,3,At Risk
14584.0,169,8,1747.9099999999994,0,Lost / Hibernating
16487.0,577,2,209.4,3,At Risk
13333.0,411,3,1015.74,0,Lost / Hibernating
15988.0,19,3,767.5899999999999,4,New / Promising
14602.0,656,1,205.36,3,At Risk
15290.0,4,26,10496.28,1,Loyal Customers
15659.0,43,3,532.49,4,New / Promising
14535.0,60,9,6019.390000000001,2,Champions
16118.0,652,1,4376.25,0,Lost / Hibernating
17200.0,387,4,356.71,0,Lost / Hibernating
13935.0,596,3,6116.919999999998,0,Lost / Hibernating
12598.0,9,11,4534.09,2,Champions
15219.0,176,2,685.45,0,Lost / Hibernating
13294.0,189,3,1689.5299999999995,0,Lost / Hibernating
18272.0,2,9,4385.9800000000005,2,Champions
17159.0,21,5,2099.59,2,Champions
12530.0,59,9,3759.26,2,Champions
17907.0,640,1,291.76,3,At Risk
15558.0,639,1,214.12999999999997,3,At Risk
15008.0,480,2,360.0,3,At Risk
14824.0,10,10,4022.9100000000017,2,Champions
16336.0,420,4,3517.6900000000005,0,Lost / Hibernating
17051.0,194,4,714.3899999999999,0,Lost / Hibernating
14817.0,200,7,3959.86,0,Lost / Hibernating
16578.0,626,1,156.6,3,At Risk
14344.0,127,20,3333.7000000000003,2,Champions
18189.0,77,3,1403.73,0,Lost / Hibernating
13252.0,394,2,399.3,3,At Risk
17301.0,21,2,330.43000000000006,4,New / Promising
14330.0,623,1,200.63,3,At Risk
18188.0,15,6,3280.59,2,Champions
16601.0,40,3,683.0799999999999,4,New / Promising
12643.0,128,12,8350.42,2,Champions
16590.0,400,2,605.9000000000001,0,Lost / Hibernating
12400.0,414,1,205.25,3,At Risk
13669.0,50,3,413.5499999999999,4,New / Promising
15906.0,19,10,2555.64,2,Champions
16650.0,71,7,1916.11,2,Champions
16045.0,119,8,3434.93,2,Champions
14700.0,32,5,3116.2599999999993,2,Champions
15501.0,404,2,402.49999999999983,3,At Risk
14449.0,18,8,2482.7999999999997,2,Champions
12899.0,413,1,366.4,3,At Risk
13263.0,1,38,8679.470000000012,1,Loyal Customers
17843.0,303,2,318.48,3,At Risk
14553.0,19,9,1841.54,2,Champions
13137.0,10,16,7712.700000000004,1,Loyal Customers
13574.0,411,1,421.2500000000001,3,At Risk
14243.0,8,17,7431.05,1,Loyal Customers
13898.0,325,2,686.4000000000001,0,Lost / Hibernating
14181.0,410,2,310.55000000000007,3,At Risk
17327.0,409,2,152.35,3,At Risk
16145.0,8,19,6805.4400000000005,1,Loyal Customers
17513.0,72,3,1158.8000000000002,0,Lost / Hibernating
14213.0,404,1,1192.2,0,Lost / Hibernating
16876.0,403,1,136.01000000000005,3,At Risk
15245.0,134,8,4610.84,2,Champions
15915.0,401,1,428.9999999999999,3,At Risk
17420.0,50,6,1084.4299999999998,2,Champions
16050.0,173,3,300.70000000000005,3,At Risk
12914.0,400,1,223.98,3,At Risk
12749.0,3,9,6897.36,1,Loyal Customers
13649.0,256,6,1678.8799999999997,0,Lost / Hibernating
18098.0,396,1,550.8399999999999,3,At Risk
15635.0,395,1,100.35,3,At Risk
12907.0,395,2,508.9099999999999,3,At Risk
17983.0,395,1,171.71,3,At Risk
12662.0,0,20,6988.019999999998,1,Loyal Customers
15368.0,21,2,722.74,4,New / Promising
12666.0,394,1,1248.42,0,Lost / Hibernating
18262.0,140,3,577.54,0,Lost / Hibernating
15842.0,393,2,548.8,3,At Risk
12637.0,67,12,8340.31,2,Champions
12803.0,393,1,1092.81,0,Lost / Hibernating
15468.0,51,3,1430.48,4,New / Promising
14104.0,154,5,768.5799999999997,0,Lost / Hibernating
14358.0,389,2,400.06,3,At Risk
14049.0,16,13,13239.03,1,Loyal Customers
17089.0,386,1,128.45,3,At Risk
18160.0,57,3,1003.88,4,New / Promising
17360.0,17,6,1231.38,2,Champions
13297.0,7,7,4368.619999999999,2,Champions
16367.0,37,3,1362.3999999999996,4,New / Promising
17275.0,383,1,114.52000000000002,3,At Risk
15579.0,68,5,1302.5000000000002,0,Lost / Hibernating
16972.0,382,2,786.2499999999998,0,Lost / Hibernating
16765.0,294,2,454.7499999999998,3,At Risk
17766.0,381,2,299.60999999999996,3,At Risk
16437.0,381,2,301.25,3,At Risk
12377.0,315,4,3426.3199999999997,0,Lost / Hibernating
14623.0,32,10,2054.9,2,Champions
15902.0,380,1,145.01000000000002,3,At Risk
14487.0,26,7,1453.61,2,Champions
15495.0,379,1,246.49999999999997,3,At Risk
13626.0,252,2,707.04,0,Lost / Hibernating
14627.0,379,1,462.75,3,At Risk
14264.0,154,6,1517.36,0,Lost / Hibernating
14508.0,22,5,874.9399999999998,4,New / Promising
13108.0,372,2,1098.52,0,Lost / Hibernating
16244.0,211,2,2579.3799999999987,0,Lost / Hibernating
15363.0,372,2,1004.11,0,Lost / Hibernating
13011.0,372,1,101.1,3,At Risk
14576.0,372,1,70.80000000000001,3,At Risk
13145.0,39,7,1423.52,2,Champions
18156.0,12,2,941.1699999999998,4,New / Promising
12942.0,131,3,942.6499999999996,0,Lost / Hibernating
14448.0,9,2,375.35,4,New / Promising
15454.0,362,2,305.59000000000003,3,At Risk
17551.0,359,1,306.84,3,At Risk
14373.0,358,1,76.55,3,At Risk
18176.0,358,1,476.35,3,At Risk
17392.0,306,3,620.56,0,Lost / Hibernating
12551.0,357,1,168.0,3,At Risk
13033.0,357,2,220.55,3,At Risk
13817.0,29,2,382.98,4,New / Promising
15213.0,318,2,328.34999999999997,3,At Risk
18233.0,325,1,440.0,3,At Risk
14090.0,324,1,76.32000000000001,3,At Risk
12625.0,211,4,5164.88,0,Lost / Hibernating
16882.0,66,3,705.1199999999999,4,New / Promising
12574.0,315,1,218.45,3,At Risk
17571.0,50,5,1702.5000000000002,2,Champions
13425.0,108,5,3403.63,2,Champions
16980.0,255,3,1473.3300000000004,0,Lost / Hibernating
12365.0,291,1,320.69,3,At Risk
18114.0,290,1,220.1,3,At Risk
16394.0,56,5,1555.34,2,Champions
13149.0,14,4,1676.06,4,New / Promising
12834.0,282,1,312.38,3,At Risk
17770.0,198,5,1143.2699999999998,0,Lost / Hibernating
14473.0,74,2,234.34000000000003,4,New / Promising
12541.0,29,3,981.1799999999998,4,New / Promising
15806.0,46,3,784.5799999999999,4,New / Promising
15206.0,10,4,420.2999999999999,4,New / Promising
12520.0,79,5,2634.2600000000007,2,Champions
17164.0,32,7,2467.3500000000004,2,Champions
15150.0,17,13,9001.080000000002,2,Champions
16152.0,268,1,1829.04,0,Lost / Hibernating
15019.0,266,1,265.9999999999999,3,At Risk
18270.0,38,3,444.5499999999999,4,New / Promising
15703.0,264,1,211.5,3,At Risk
14232.0,42,5,2048.0699999999997,2,Champions
12407.0,49,5,1708.12,2,Champions
12818.0,261,1,1542.08,0,Lost / Hibernating
12792.0,256,2,827.01,0,Lost / Hibernating
15083.0,256,1,88.19999999999999,3,At Risk
14128.0,60,3,924.21,4,New / Promising
12888.0,214,2,354.12,3,At Risk
16657.0,9,4,933.62,4,New / Promising
16162.0,252,1,37.4,3,At Risk
13525.0,14,2,628.78,4,New / Promising
15530.0,21,5,1813.72,2,Champions
15800.0,107,7,1242.58,0,Lost / Hibernating
14619.0,245,2,1291.2399999999998,0,Lost / Hibernating
12457.0,66,8,2995.9099999999994,2,Champions
15135.0,239,2,305.67999999999995,3,At Risk
16146.0,157,4,946.38,0,Lost / Hibernating
15143.0,225,2,563.6299999999999,0,Lost / Hibernating
17893.0,225,1,112.25000000000004,3,At Risk
14393.0,218,1,67.94999999999999,3,At Risk
14145.0,46,7,7600.049999999999,2,Champions
17489.0,58,2,376.64,4,New / Promising
13235.0,212,1,1031.0699999999997,0,Lost / Hibernating
16116.0,211,1,612.7800000000001,3,At Risk
16184.0,64,6,1158.79,2,Champions
15907.0,3,3,966.5999999999996,4,New / Promising
14689.0,208,1,112.8,3,At Risk
14009.0,198,3,1099.91,0,Lost / Hibernating
13856.0,168,11,1142.03,0,Lost / Hibernating
14921.0,30,2,1316.0700000000002,4,New / Promising
14647.0,201,2,519.9699999999999,0,Lost / Hibernating
15804.0,0,13,4206.39,1,Loyal Customers
14816.0,197,1,271.85,3,At Risk
14389.0,65,5,1898.01,2,Champions
18248.0,122,2,804.02,0,Lost / Hibernating
14375.0,185,3,1132.9899999999998,0,Lost / Hibernating
14808.0,39,8,2741.1699999999987,2,Champions
17997.0,74,8,1970.670000000001,2,Champions
16498.0,161,2,100.97,3,At Risk
17464.0,158,3,1000.94,0,Lost / Hibernating
13681.0,17,4,827.83,4,New / Promising
13486.0,78,3,1122.41,0,Lost / Hibernating
12461.0,94,2,826.8800000000001,0,Lost / Hibernating
15467.0,9,3,524.88,4,New / Promising
13311.0,4,2,598.57,4,New / Promising
17554.0,1,5,1952.45,2,Champions
14722.0,147,3,513.3700000000001,0,Lost / Hibernating
17040.0,137,2,463.2499999999999,0,Lost / Hibernating
14100.0,137,1,194.9,3,At Risk
16364.0,11,2,707.04,4,New / Promising
14076.0,129,1,122.46999999999996,3,At Risk
16102.0,42,3,1842.14,4,New / Promising
13016.0,73,3,789.8899999999999,0,Lost / Hibernating
12384.0,28,2,585.27,4,New / Promising
14196.0,106,1,335.52,3,At Risk
13808.0,5,5,1747.66,2,Champions
12526.0,0,3,1316.6600000000003,4,New / Promising
13441.0,91,2,720.8999999999999,0,Lost / Hibernating
16910.0,4,8,1510.0600000000018,2,Champions
12883.0,24,4,703.47,4,New / Promising
18158.0,9,2,453.4000000000001,4,New / Promising
13321.0,72,2,567.36,4,New / Promising
15322.0,85,2,1390.8599999999997,0,Lost / Hibernating
16189.0,15,2,215.48,4,New / Promising
15417.0,85,1,508.8000000000001,4,New / Promising
14164.0,70,2,1631.7700000000002,0,Lost / Hibernating
16669.0,23,2,1370.4699999999996,4,New / Promising
14125.0,10,3,2740.4300000000003,4,New / Promising
15075.0,77,1,773.0300000000002,4,New / Promising
14652.0,77,1,114.18000000000002,3,At Risk
12488.0,9,3,1298.66,4,New / Promising
13886.0,71,1,243.56000000000003,3,At Risk
15565.0,50,2,173.15999999999997,4,New / Promising
12628.0,4,3,786.46,4,New / Promising
18096.0,11,6,1785.5699999999997,2,Champions
12856.0,7,6,2179.93,2,Champions
17206.0,53,1,204.24,4,New / Promising
15592.0,46,1,388.58,4,New / Promising
18240.0,46,1,422.58,4,New / Promising
13182.0,45,1,121.18,3,At Risk
16855.0,23,2,328.4,4,New / Promising
12912.0,2,5,1662.3,4,New / Promising
14345.0,38,1,108.98,4,New / Promising
15275.0,37,1,615.1399999999999,4,New / Promising
18105.0,37,1,113.48000000000002,4,New / Promising
17595.0,12,2,388.7900000000001,4,New / Promising
12893.0,30,1,188.14,4,New / Promising
18067.0,40,1,396.3300000000001,4,New / Promising
13914.0,11,2,626.4499999999999,4,New / Promising
15017.0,33,1,125.58000000000004,4,New / Promising
16368.0,2,3,640.2099999999998,4,New / Promising
18014.0,28,1,158.47000000000003,4,New / Promising
13603.0,26,1,164.34,4,New / Promising
15758.0,24,1,205.25,4,New / Promising
17835.0,2,3,350.63999999999993,4,New / Promising
13160.0,22,1,91.8,4,New / Promising
12603.0,21,1,739.1999999999999,4,New / Promising
17636.0,19,1,285.56,4,New / Promising
17010.0,18,1,195.36,4,New / Promising
14424.0,17,1,322.08,4,New / Promising
12479.0,11,1,527.2,4,New / Promising
12442.0,3,1,172.06,4,New / Promising
16435.0,512,3,1011.5700000000004,0,Lost / Hibernating
14430.0,511,3,1220.9,0,Lost / Hibernating
16975.0,423,3,926.1200000000002,0,Lost / Hibernating
12801.0,500,1,1071.82,0,Lost / Hibernating
12737.0,498,1,100.0,3,At Risk
13653.0,487,1,152.2,3,At Risk
14749.0,479,1,310.15,3,At Risk
17699.0,476,2,442.0,3,At Risk
13123.0,472,2,506.74999999999994,3,At Risk
15166.0,467,1,167.15999999999997,3,At Risk
13472.0,463,2,592.24,0,Lost / Hibernating
14058.0,462,2,469.18999999999994,3,At Risk
12819.0,458,1,540.5200000000001,3,At Risk
15741.0,458,2,208.62000000000003,3,At Risk
13424.0,449,1,572.7699999999999,3,At Risk
14094.0,439,1,335.21999999999997,3,At Risk
15736.0,435,2,1815.7200000000005,0,Lost / Hibernating
15190.0,434,1,834.4399999999999,3,At Risk
13861.0,429,2,273.26,3,At Risk
16307.0,429,3,1194.92,0,Lost / Hibernating
17518.0,425,2,329.41999999999996,3,At Risk
17264.0,424,1,279.5899999999999,3,At Risk
17944.0,423,1,75.41000000000001,3,At Risk
14706.0,618,1,390.68999999999994,3,At Risk
14809.0,621,2,686.7600000000001,0,Lost / Hibernating
16944.0,609,1,101.36,3,At Risk
15273.0,599,1,228.96,3,At Risk
14917.0,596,2,1123.75,0,Lost / Hibernating
16068.0,593,1,122.93000000000004,3,At Risk
13609.0,593,1,167.35000000000002,3,At Risk
17093.0,592,1,235.88,3,At Risk
12698.0,590,1,339.75000000000006,3,At Risk
16844.0,562,2,614.34,0,Lost / Hibernating
13222.0,577,1,88.5,3,At Risk
17016.0,576,1,552.4,3,At Risk
18157.0,571,1,215.35,3,At Risk
15340.0,561,1,105.5,3,At Risk
12634.0,535,2,490.0,3,At Risk
17922.0,543,1,170.4,3,At Risk
15926.0,542,1,134.44,3,At Risk
13608.0,540,1,236.20000000000007,3,At Risk
15718.0,540,1,293.78999999999996,3,At Risk
14509.0,534,1,110.94999999999996,3,At Risk
13125.0,523,1,158.57,3,At Risk
14900.0,522,1,13.919999999999998,3,At Risk
16443.0,520,1,162.24,3,At Risk
17592.0,738,1,148.3,3,At Risk
14302.0,430,3,742.9000000000001,0,Lost / Hibernating
17193.0,35,9,2310.04,2,Champions
17189.0,106,5,957.6300000000002,0,Lost / Hibernating
15581.0,156,34,4819.35,2,Champions
17867.0,30,14,1599.9499999999998,2,Champions
17809.0,16,20,11337.39,1,Loyal Customers
13313.0,22,12,3445.32,2,Champions
14646.0,1,152,528602.5199999996,1,Loyal Customers
12779.0,37,14,6722.27,2,Champions
15768.0,115,34,15601.089999999976,1,Loyal Customers
13468.0,1,72,13390.510000000004,1,Loyal Customers
14905.0,157,8,1971.39,0,Lost / Hibernating
14679.0,381,3,1289.44,0,Lost / Hibernating
13455.0,24,6,2905.93,2,Champions
16771.0,33,10,3939.100000000002,2,Champions
16802.0,679,2,582.6099999999999,3,At Risk
16186.0,22,26,9026.11,1,Loyal Customers
17603.0,78,4,1793.4800000000005,0,Lost / Hibernating
17861.0,3,18,5127.69,1,Loyal Customers
14750.0,736,1,112.03000000000002,3,At Risk
17372.0,40,27,4346.709999999999,1,Loyal Customers
12872.0,326,12,3685.489999999999,2,Champions
14286.0,23,7,8479.76,2,Champions
14564.0,434,2,2605.62,0,Lost / Hibernating
13093.0,275,55,54943.65000000004,1,Loyal Customers
18092.0,2,18,16179.440000000002,1,Loyal Customers
15309.0,610,4,797.96,0,Lost / Hibernating
13999.0,10,29,9502.26,1,Loyal Customers
16410.0,734,1,130.32,3,At Risk
15484.0,1,6,4656.0,2,Champions
14468.0,733,1,204.24000000000004,3,At Risk
17969.0,166,20,2369.9400000000005,2,Champions
14695.0,519,3,1620.0700000000002,0,Lost / Hibernating
14574.0,732,1,143.7,3,At Risk
14512.0,187,7,1223.47,0,Lost / Hibernating
13148.0,29,26,8612.310000000001,1,Loyal Customers
14113.0,3,16,7092.61,1,Loyal Customers
16029.0,38,107,122209.13999999998,1,Loyal Customers
16560.0,26,8,3048.380000000001,2,Champions
15162.0,731,1,312.9,3,At Risk
14085.0,2,32,10089.97,1,Loyal Customers
17230.0,264,18,9924.95,2,Champions
16459.0,729,1,71.78999999999999,3,At Risk
14895.0,7,38,25119.540000000005,1,Loyal Customers
14577.0,12,7,1374.25,2,Champions
17409.0,184,10,7793.510000000001,2,Champions
14790.0,16,10,2526.62,2,Champions
14161.0,215,7,3318.879999999999,0,Lost / Hibernating
14277.0,15,8,16871.359999999997,2,Champions
17908.0,373,5,1411.5399999999995,0,Lost / Hibernating
16019.0,46,27,17465.850000000002,1,Loyal Customers
15015.0,501,13,2354.52,0,Lost / Hibernating
14796.0,1,27,10888.080000000004,1,Loyal Customers
17012.0,725,1,384.16,3,At Risk
16605.0,724,1,60.48,3,At Risk
13941.0,21,15,11122.3,1,Loyal Customers
12557.0,16,8,18716.140000000003,2,Champions
13266.0,11,19,6135.040000000001,1,Loyal Customers
18036.0,32,11,1563.64,2,Champions
16592.0,4,28,7807.91,1,Loyal Customers
14105.0,239,5,5988.83,0,Lost / Hibernating
16282.0,339,3,1307.5800000000002,0,Lost / Hibernating
14119.0,375,2,183.37,3,At Risk
13821.0,144,6,1410.73,0,Lost / Hibernating
14477.0,19,7,1969.6,2,Champions
13253.0,156,4,2951.11,0,Lost / Hibernating
14194.0,4,36,18670.59000000001,1,Loyal Customers
18008.0,70,23,19787.13,1,Loyal Customers
15874.0,63,21,11284.76,1,Loyal Customers
15324.0,701,1,140.22000000000003,3,At Risk
14465.0,246,11,3946.0300000000007,2,Champions
17966.0,37,10,1974.42,2,Champions
13877.0,86,3,449.68000000000006,4,New / Promising
14388.0,10,16,6701.000000000001,1,Loyal Customers
15296.0,50,12,10342.83,2,Champions
13249.0,92,9,1608.93,2,Champions
14167.0,39,8,1296.49,2,Champions
12484.0,32,12,6370.150000000001,2,Champions
16326.0,5,24,4731.99,1,Loyal Customers
12823.0,74,18,6501.5,2,Champions
15385.0,40,3,942.08,4,New / Promising
18212.0,326,2,546.7199999999999,0,Lost / Hibernating
13916.0,463,4,1275.81,0,Lost / Hibernating
12848.0,675,1,208.00000000000003,3,At Risk
13538.0,43,12,3112.7300000000005,2,Champions
14038.0,78,5,3069.88,2,Champions
17281.0,374,6,797.8499999999999,0,Lost / Hibernating
16383.0,74,7,2966.1400000000003,2,Champions
15810.0,78,8,2999.04,2,Champions
16161.0,1,43,12831.800000000005,1,Loyal Customers
16781.0,372,2,934.2499999999998,0,Lost / Hibernating
17514.0,128,2,542.83,0,Lost / Hibernating
16419.0,112,8,1487.4199999999998,2,Champions
13629.0,23,19,13370.86,1,Loyal Customers
15293.0,665,1,247.50000000000003,3,At Risk
17955.0,198,6,949.9,0,Lost / Hibernating
12391.0,21,6,2773.42,2,Champions
14282.0,3,25,7849.659999999999,1,Loyal Customers
12972.0,413,4,1161.2000000000005,0,Lost / Hibernating
18285.0,660,1,427.0,3,At Risk
16938.0,8,9,7043.180000000002,2,Champions
14890.0,253,3,817.2500000000001,0,Lost / Hibernating
16574.0,71,3,1301.7799999999995,0,Lost / Hibernating
13191.0,658,1,159.21000000000004,3,At Risk
18283.0,3,22,2730.7,1,Loyal Customers
15182.0,154,11,2998.952,2,Champions
14112.0,22,13,5834.59,2,Champions
12482.0,576,27,21941.72,2,Champions
12998.0,492,3,920.08,0,Lost / Hibernating
15439.0,404,4,1269.0500000000002,0,Lost / Hibernating
16677.0,411,2,880.6200000000001,0,Lost / Hibernating
13652.0,45,5,2570.8499999999995,2,Champions
18069.0,26,11,4524.66,2,Champions
14257.0,64,9,5954.450000000001,2,Champions
16636.0,438,4,3802.039999999999,0,Lost / Hibernating
13722.0,131,10,5635.41,2,Champions
18152.0,646,1,426.69,3,At Risk
14748.0,29,10,3152.32,2,Champions
17448.0,529,41,14481.97,1,Loyal Customers
14877.0,418,2,437.0,3,At Risk
13764.0,70,6,2942.3100000000004,2,Champions
15250.0,640,1,60.0,3,At Risk
12954.0,638,1,162.45,3,At Risk
14534.0,2,26,6266.510000000002,1,Loyal Customers
13612.0,632,1,818.29,3,At Risk
13451.0,26,11,7189.78,2,Champions
16132.0,544,2,664.2,0,Lost / Hibernating
17640.0,86,6,3168.94,2,Champions
14947.0,72,6,1049.79,0,Lost / Hibernating
12870.0,375,3,1676.9500000000005,0,Lost / Hibernating
14537.0,57,2,641.4000000000001,4,New / Promising
13723.0,217,6,1209.2,0,Lost / Hibernating
17096.0,15,11,3759.18,2,Champions
15257.0,283,2,685.9,0,Lost / Hibernating
16907.0,29,9,1707.9,2,Champions
15887.0,406,3,1027.15,0,Lost / Hibernating
12651.0,334,4,377.75,0,Lost / Hibernating
16836.0,39,4,782.37,4,New / Promising
15551.0,36,7,1710.08,2,Champions
15786.0,46,5,8514.820000000003,2,Champions
15173.0,380,7,1494.6,0,Lost / Hibernating
12982.0,242,8,2744.8099999999995,0,Lost / Hibernating
16515.0,52,10,3216.3,2,Champions
14524.0,31,13,2933.710000000001,2,Champions
14309.0,8,11,3780.809999999999,2,Champions
16979.0,3,9,2859.74,2,Champions
15723.0,364,4,947.65,0,Lost / Hibernating
17393.0,410,2,381.15,3,At Risk
13102.0,1,37,11696.920000000002,1,Loyal Customers
15620.0,56,4,1942.3599999999997,2,Champions
15587.0,50,7,1522.0800000000002,2,Champions
14281.0,408,1,245.15,3,At Risk
15301.0,50,17,7603.440000000001,2,Champions
12766.0,3,9,10068.280000000002,1,Loyal Customers
15110.0,23,6,1505.85,2,Champions
14206.0,239,3,1185.01,0,Lost / Hibernating
16542.0,53,2,257.32,4,New / Promising
13303.0,400,1,61.72,3,At Risk
16115.0,9,12,2575.14,2,Champions
16298.0,22,7,1085.7,2,Champions
14758.0,144,7,2864.9700000000003,2,Champions
17811.0,4,47,9603.100000000002,1,Loyal Customers
14170.0,375,3,597.3299999999999,0,Lost / Hibernating
13721.0,36,2,741.54,4,New / Promising
17521.0,29,5,1278.0600000000002,2,Champions
14922.0,393,2,843.74,0,Lost / Hibernating
16203.0,58,6,1114.54,2,Champions
12356.0,22,6,6373.679999999999,2,Champions
15016.0,172,5,630.3000000000001,0,Lost / Hibernating
13309.0,7,6,1706.3700000000003,2,Champions
17495.0,7,3,806.72,4,New / Promising
16407.0,12,14,2821.65,2,Champions
13439.0,255,3,986.61,0,Lost / Hibernating
16224.0,57,5,1616.54,2,Champions
17310.0,387,2,1025.1,0,Lost / Hibernating
17430.0,32,4,735.1700000000001,4,New / Promising
15071.0,93,4,1455.5599999999995,0,Lost / Hibernating
12605.0,376,4,1232.9499999999998,0,Lost / Hibernating
15129.0,50,23,6860.180000000002,1,Loyal Customers
16535.0,5,2,981.59,4,New / Promising
12874.0,385,2,948.42,0,Lost / Hibernating
17493.0,385,1,100.91,3,At Risk
16934.0,54,6,2110.99,2,Champions
14756.0,15,3,2653.7599999999993,4,New / Promising
18287.0,42,7,4182.99,2,Champions
15525.0,2,4,1293.1999999999998,4,New / Promising
12880.0,381,2,640.13,0,Lost / Hibernating
12889.0,381,4,385.4600000000001,0,Lost / Hibernating
13992.0,30,3,219.5,4,New / Promising
15961.0,379,1,451.29,3,At Risk
18230.0,9,9,4291.060000000001,2,Champions
17045.0,113,5,827.68,0,Lost / Hibernating
17671.0,15,5,2403.3399999999997,2,Champions
14414.0,91,8,2399.33,2,Champions
13255.0,9,3,904.46,4,New / Promising
15426.0,19,9,2615.3899999999994,2,Champions
17917.0,45,3,341.28,4,New / Promising
15361.0,361,4,689.0700000000002,0,Lost / Hibernating
13238.0,17,6,1006.63,2,Champions
12691.0,28,7,1170.4,2,Champions
14221.0,42,17,6517.490000000001,2,Champions
13656.0,164,4,1078.85,0,Lost / Hibernating
12501.0,336,1,2169.3899999999994,0,Lost / Hibernating
12672.0,329,2,437.05000000000007,3,At Risk
